id,code,name_ch,name_en
50356320,QPW,昆士柏女足,Queen's Park Women
50002551,QPK,昆士柏,Queens Park
50002552,QUE,克雷塔羅,Queretaro
50353919,QTW,克雷塔羅女足,Queretaro Women
50002553,QKB,奇克男生,Quick Boys
50002554,QUI,基爾梅斯,Quilmes
50263628,QDR,金塔納爾德爾雷,Quintanar del Rey
50002555,RBG,巴拉干天奴紅牛,RB Bragantino
50430576,WRB,巴拉干天奴紅牛女足,RB Bragantino Women
50002556,RBL,RB萊比錫,RB Leipzig
50355611,RZW,RB萊比錫女足,RB Leipzig Women
50002557,LLS,拉連斯,RB Linense
50002343,OMI,RB大宮松鼠,RB Omiya Ardija
50355592,OAW,RB大宮松鼠女足,RB Omiya Ardija Women
50002558,RBC,羅森達爾,RBC Roosendaal
50002559,RFS,RFC瑟蘭,RFC Seraing
50002560,RFR,RFS,RFS
50002561,RKC,華域克,RKC Waalwijk
50002562,RNK,施普列特,RNK Split
50002563,RWM,RWDM布魯塞爾,RWDM Brussels
50002564,RAB,拉布歷基,Rabotnicki
50002565,RCB,競賽會,Racing Club
50002566,RMO,蒙特維多競賽會,Racing Club Montevideo
50429170,RCW,競賽會女足,Racing Club Women
50314562,RCD,法國競賽會,Racing Club de France
50353881,RLW,路易斯維爾競賽女足,Racing Louisville Women
50362144,RPW,競賽力量女足,Racing Power Women
50002567,RIU,競賽聯,Racing Union
50462462,RUW,競賽聯女足,Racing Union Women
50274404,RDC,科爾多瓦競賽,Racing de Cordoba
50290479,RDF,費路爾競賽,Racing de Ferrol
50331734,RIK,雷尼基1923,Radnicki 1923
50002568,RNN,雷尼基利斯,Radnicki Nis
50002569,RRS,拉夫流浪,Raith Rovers
50002570,RJA,拉查體育會,Raja CA
50002571,RCZ,捷斯托佐華,Rakow Czestochowa
50002572,RPJ,蘭普拉青年,Rampla Juniors
50002573,RDB,蘭達堡,Randaberg
50002574,RDS,蘭達斯,Randers
50002575,RAN,格拉斯哥流浪,Rangers
50356309,RWG,格拉斯哥流浪女足,Rangers Women
50002576,RDT,流浪者,Rangers de Talca
50002577,RHM,雲希姆,Ranheim
50002578,RLE,羅恩,Raon L Etape
50002579,RPB,布加勒斯特迅速,Rapid Bucuresti
50002580,RDM,芒通,Rapid Om De Menton
50002581,RVN,維也納迅速,Rapid Vienna
50002582,RMP,拉查布里,Ratchaburi
50002583,RUF,羅科斯,Raufoss
50334360,RVK,拉夫尚庫洛布,Ravshan Kulob
50002584,MDH,馬亞達洪達,Rayo Majadahonda
50558129,RYF,羅勇,Rayong
50002585,REA,雷丁,Reading
50376070,RAV,皇家艾維拉,Real Avila
50430586,WRS,皇家巴西利亞女足,Real Brasilia Women
50002586,RES,皇家伊斯柏納,Real Espana
50002587,RET,皇家艾斯迪利,Real Esteli
50400774,RHO,皇家希望,Real Hope
50002588,RJN,皇家哈恩,Real Jaen
50002589,RMD,皇家馬德里,Real Madrid
50356281,RDW,皇家馬德里女足,Real Madrid Women
50002590,U05,皇馬-AC,Real Madrid-AC Milan
50472592,Q66,皇家馬德里-希拉爾,Real Madrid-Al Hilal
50002591,U63,皇家馬德里-馬德里體育會,Real Madrid-Atletico Madrid
50324157,25U,皇家馬德里-巴塞隆拿,Real Madrid-Barcelona
50002592,U20,皇家馬德里-拜仁慕尼黑,Real Madrid-Bayern Munich
50002593,U06,皇家馬德里-賓菲加,Real Madrid-Benfica
50569506,91U,皇家馬德里-波杜基林特,Real Madrid-Bodo Glimt
50472590,Q64,皇家馬德里-保地花高,Real Madrid-Botafogo
50002594,F55,皇家馬德里-車路士,Real Madrid-Chelsea
50002595,U21,皇家馬德里-多蒙特,Real Madrid-Dortmund
50407734,Q07,皇家馬德里-飛燕諾,Real Madrid-Feyenoord
50472591,Q65,皇家馬德里-富明尼斯,Real Madrid-Fluminense
50002596,F57,皇家馬德里-國際米蘭,Real Madrid-Inter Milan
50002597,U22,皇馬-祖雲達斯,Real Madrid-Juventus
50002598,U91,皇馬-李斯特,Real Madrid-Leicester
50407733,Q06,皇家馬德里-利華古遜,Real Madrid-Leverkusen
50407732,Q05,皇家馬德里-里爾,Real Madrid-Lille
50002599,R11,皇馬-利物浦,Real Madrid-Liverpool
50002600,U24,皇馬-馬拉加,Real Madrid-Malaga
2740,U1T,皇馬-曼城,Real Madrid-Man City
50002601,F56,皇馬-曼聯,Real Madrid-Man Utd
50002602,U79,皇馬-摩納哥,Real Madrid-Monaco
50275664,UC7,皇馬-拿玻里,Real Madrid-Napoli
50569503,88U,皇家馬德里-紐卡素,Real Madrid-Newcastle
50472589,Q63,皇家馬德里-彭美拉斯,Real Madrid-Palmeiras
50002603,U23,皇家馬德里-巴黎聖日耳門,Real Madrid-Paris Saint Germain
50002604,U78,皇馬-波圖,Real Madrid-Porto
50002605,R12,皇馬-羅馬,Real Madrid-Roma
50002606,F58,皇馬-史浩克,Real Madrid-Schalke
50002607,R13,皇馬-西維爾,Real Madrid-Sevilla
50569505,90U,皇家馬德里-士砵亭,Real Madrid-Sporting
50569504,89U,皇家馬德里-熱刺,Real Madrid-Tottenham
50571519,RPL,皇家比拉,Real Pilar
50002608,RPS,皇家普托斯,Real Potosi
50002609,RSL,皇家鹽湖城,Real Salt Lake
50332066,RSJ,皇家聖祖亞昆,Real San Joaquin
50002610,RSO,皇家蘇斯達,Real Sociedad
50002611,ROB,皇家蘇斯達B隊,Real Sociedad B
50356289,RWS,皇家蘇斯達女足,Real Sociedad Women
50002612,RSC,皇家體育會,Real Sport Clube
50319120,RTO,皇家杜馬耶保,Real Tomayapo
50002613,RUN,皇家聯盟,Real Union
50457696,RJW,雷亞利達德女足,Realidade Jovem Women
50306679,RAC,列保度沙,Rebordosa
50566587,RLF,列高列達FC,Recoleta FC
50002614,REH,維爾瓦,Recreativo Huelva
50002615,RBB,巴西紅牛,Red Bull Brasil
50002616,RST,紅星,Red Star
50462486,RTZ,雷加塔吉克,Regar-TadAZ
50306682,RGG,雷焦安納,Reggiana
50002617,REG,里賈納,Reggina
50239607,REI,里賈納1914,Reggina 1914
50002618,RHD,列頓,Rehden
50001982,MBS,滋賀湖王,Reilac Shiga
50002619,REM,蘭斯,Reims
50362128,WRM,蘭斯女足,Reims Women
50474673,RMA,青森清海,Reinmeer Aomori
50002620,REN,雷恩,Rennes
50002621,RYI,山口雷法,Renofa Yamaguchi
50002622,RTT,雲迪斯達斯,Rentistas
50002623,IRE,愛爾蘭,Republic of Ireland
50002624,IEY,愛爾蘭U21,Republic of Ireland U21
50599272,IRU,愛爾蘭U23,Republic of Ireland U23
50260356,RIW,愛爾蘭女足,Republic of Ireland Women
50002625,RSD,雷辛迪,Resende
50458534,RFC,雷特羅FC,Retro FC
50313301,REV,雷維爾,Revel
50002626,RHA,艾達治,Rheindorf Altach
50325170,RIF,羅德島FC,Rhode Island FC
50002627,RHV,羅納河谷,Rhone Vallee
50002628,RHY,拉爾,Rhyl
50002629,RMK,列治文踢球者,Richmond Kickers
50002630,RIE,列特,Ried
50002631,RGA,列加,Riga
50002632,RIG,FC列加,Riga FC
50462459,RFW,FC列加女足,Riga FC Women
50002633,RJK,列積卡,Rijeka
50396568,RJB,列積斯堡男孩,Rijnsburgse Boys
50483002,RIN,里米尼,Rimini
50002634,RIO,里奧艾維,Rio Ave
50002635,RIC,里奧卡拉羅,Rio Claro
50002637,RIP,河床,River Plate
50002638,RPA,亞松森河床,River Plate Asuncion
50429171,RPW,河床女足,River Plate Women
50002639,ROP,羅凡尼米,RoPS
50353905,RAW,洛亞女足,Roa Women
50002640,KMR,熊本羅亞素,Roasso Kumamoto
50002641,ROC,羅奇代爾,Rochdale
50563259,RRV,羅奇代爾流浪,Rochedale Rovers
50002642,RRO,羅徹斯特犀牛,Rochester Rhinos
50002643,RCS,洛克達爾以利亞日,Rockdale Ilinden
50587335,RGH,洛京咸城,Rockingham City
50002644,RJC,洛達,Roda
50002645,ROD,羅德茲,Rodez
50288123,RNM,莫斯科路迪拿,Rodina Moscow
50002646,ROE,羅斯勒,Roeselare
50541658,RRA,羅達拉爾迪,Rohda Raalte
50002647,ROM,羅馬,Roma
50355624,RMW,羅馬女足,Roma Women
50324169,R98,羅馬-阿特蘭大,Roma-Atalanta
50324168,R97,羅馬-馬賽,Roma-Marseille
50002648,R19,羅馬-西維爾,Roma-Sevilla
50002649,ROA,羅馬尼亞,Romania
50002650,ROO,羅馬尼亞男奧足,Romania Oly Men
50275674,RO0,羅馬尼亞U20,Romania U20
50002651,RO2,羅馬尼亞U21,Romania U21
50264493,ROW,羅馬尼亞女足,Romania Women
50569591,RO3,羅馬尼亞女足U23,Romania Women U23
50002652,RMT,羅莫朗坦,Romorantin
50002653,RCL,羅沙里奧中央,Rosario Central
50429172,REW,羅沙里奧中央女足,Rosario Central Women
50002654,RSB,洛辛堡,Rosenborg
50353902,RBW,洛辛堡女足,Rosenborg Women
50353887,RGW,洛辛加特女足,Rosengard Women
50002655,ROY,羅斯郡,Ross County
50002656,ROH,洛巴治,Rossbach
50002657,ROS,羅斯托克,Rostock
50002658,RII,羅斯托克二隊,Rostock II
50002659,RSV,羅斯托夫,Rostov
50430031,WRO,羅斯托夫女足,Rostov Women
50002660,ROT,洛達咸,Rotherham
50002661,RTV,羅達,Rotor Volgograd
50002662,ROU,魯昂,Rouen
50002663,RYP,皇家帕里,Royal Pari
50544244,RTW,皇家廷布書院女足,Royal Thimphu College Women
50002664,RYE,魯瓦,Roye
50308220,RUB,盧比,Rubi
50002665,RKN,魯賓卡山,Rubin Kazan
50430035,RKW,魯賓卡山女足,Rubin Kazan Women
50002666,RCH,魯治卓索,Ruch Chorzow
50002667,RUP,路達普列夫利亞,Rudar Pljevlja
50002668,RVA,呂米伊華尼利斯,Rumilly-Vallieres
50002669,RND,魯斯頓鑽石,Rushden and Diamonds
50002670,RUS,俄羅斯,Russia
50002671,RUY,俄羅斯U21,Russia U21
50002672,RSW,俄羅斯女足,Russia Women
50002673,W35,俄羅斯-澳洲,Russia-Australia
50002674,W34,俄羅斯-喀麥隆,Russia-Cameroon
50002675,W36,俄羅斯-新西蘭,Russia-New Zealand
50002676,RWD,盧旺達,Rwanda
50430036,RYW,拉贊女足,Ryazan Women
50429175,TWS,SAT女足,SAT Women
50002677,SCD,迪尼普體育會,SC Dnipro-1
50306680,SIA,SC路斯坦尼亞,SC Lusitania
50002678,SCP,佩納瓦堡,SC Penalva
50002679,SGH,SC相模原,SC Sagamihara
50002680,VRL,SC費爾,SC Verl
50306681,SCV,SC雲尼斯,SC Vianense
50263631,PED,SCR彭拿,SCR Pena Deportiva
50587195,SFI,SF格爾女足,SF Grei Women
50462426,S2W,薩拉熱窩女足,SFK 2000 Sarajevo Women
50002681,SKS,施拿祖基,SJK Seinajoki
50003344,BEV,SK比華倫,SK Beveren
50002682,SEK,卡巴羅斯克,SKA Khabarovsk
50002683,CLT,祖列泰斯,SO Choletais
50002684,SPE,史帕爾,SPAL
50289784,SSC,SS宇宙,SS Cosmos
50002685,MLD,梅拿達,SS Murata
50002686,SSR,SS利耶斯,SS Reyes
50239609,SSB,SSC巴里,SSC Bari
50002687,DCT,杜車特辛,SV Drochtersen Assel
50002688,SVM,SV梅彭,SV Meppen
50316570,SOO,SV羅賓漢,SV Robinhood
50585889,SWQ,SWQ雷霆,SWQ Thunder
50002689,SAA,沙貝魯根,Saarbrucken
50002690,SQM,沙巴科姆,Saba Qom
50002691,SBA,沙巴度爾,Sabadell
50289782,SBH,沙巴FC,Sabah FC
50002692,SSS,薩爾特河畔,Sable sur Sarthe
50002694,SCR,薩克拉門托共和,Sacramento Republic
50002695,SGT,鳥棲砂岩,Sagan Tosu
50002696,SPS,佐川印刷,Sagawa Printing
50002697,SGY,佐川急便滋賀,Sagawa Shiga
50002698,SAD,聖迪濟耶,Saint Dizier
50002699,SLF,FC聖路易斯,Saint Louis FC
50354599,FSM,法屬聖馬丁,Saint Martin
50314563,SPI,聖普列斯特,Saint Priest
50002700,SNL,聖洛,Saint-Lo
50002701,SLG,紐域治,Saint-Louis Neuweg
50002702,SGN,聖熱納維耶沃,Sainte-Genevieve
50002703,SAI,塞柏,Saipa
50002704,SAK,沙克尼,Sakhnin
50002705,SMC,沙拉曼卡,Salamanca
50002706,SLT,沙蘭力坦拿,Salernitana
50002707,SFC,沙福特城,Salford City
50002708,SAB,沙尼斯貝利,Salisbury
50002709,SAL,薩爾斯堡,Salzburg
50331043,SSA,薩摩亞,Samoa
50002710,GLA,森柏奧哥利亞,Sampaio Correa
50002711,SAM,森多利亞,Sampdoria
50355628,SWP,森多利亞女足,Sampdoria Women
50472634,SUP,薩姆松,Samsunspor
50397932,SBU,聖安東尼奧布洛布洛,San Antonio Bulo Bulo
50002712,SAS,FC聖安東尼奧,San Antonio FC
50331021,SAU,聖安東尼奧聯,San Antonio Unido
50397925,SDF,聖地亞哥FC,San Diego FC
50002713,SDL,聖地亞哥忠誠SC,San Diego Loyal SC
50353882,SWG,聖地亞哥波浪女足,San Diego Wave Women
50002714,SFS,聖法蘭斯高,San Francisco
50002715,SJE,聖荷西地震,San Jose Earthquakes
50002716,SAZ,聖羅倫素,San Lorenzo
50429173,LOW,聖羅倫素女足,San Lorenzo Women
50002717,SLQ,基路達,San Luis Quillota
50429174,WLI,聖路易斯女足,San Luis Women
50002718,SNM,聖馬高斯,San Marcos de Arica
50002719,MAR,聖馬力諾,San Marino
50002720,MRY,聖馬力諾U21,San Marino U21
50002721,SMS,聖馬田聖祖安,San Martin SJ
50002722,SMU,聖馬田圖庫曼,San Martin Tucuman
50002723,SRQ,聖路基利比,San Roque Lepe
50002724,SNE,聖迪莫,San Telmo
50002725,SJD,辛迪夫佐特,Sandefjord
50002726,SHN,辛特侯遜,Sandhausen
50002727,SDS,辛尼斯,Sandnes
50002728,SIF,IF辛迪維根斯,Sandvikens IF
50002729,SAN,廣島三箭,Sanfrecce Hiroshima
50355593,SFW,廣島三箭女足,Sanfrecce Hiroshima Women
50002730,REU,聖安德魯,Sant Andreu
50002731,JUL,辛特祖利亞,Sant Julia
50263640,SLI,聖阿馬利亞,Santa Amalia
50002732,STC,辛達卡拉,Santa Clara
50002733,SCZ,聖十字,Santa Cruz
50002734,TEC,聖達迪卡拉,Santa Tecla
50002735,RAS,桑坦德,Santander
50002736,SMN,聖地牙哥早晨,Santiago Morning
50002737,STW,聖地牙哥漫遊者,Santiago Wanderers
50002738,SAE,聖安德雷,Santo Andre
50002739,SAT,山度士,Santos
50002740,SGU,拿根亞,Santos Laguna
50353928,SWT,拿根亞女足,Santos Laguna Women
50457697,WSS,山度士女足,Santos Women
50002741,SDG,瓜匹來斯,Santos de Guapiles
50002742,SBT,聖賓圖,Sao Bento
50002743,SBE,聖貝拿度,Sao Bernardo
50002744,SAO,聖卡坦奴,Sao Caetano
50002745,SOJ,阿利格里港聖荷西,Sao Jose PA
50002746,SAP,聖保羅,Sao Paulo
50430587,WSP,聖保羅女足,Sao Paulo Women
50002747,SMP,聖多美普林西比,Sao Tome Principe
50002748,SRA,沙蘭迪兵工廠,Sarandi Arsenal
50002749,SMT,沙米恩圖,Sarmiento
50560814,SLD,沙米恩圖拉班達,Sarmiento La Banda
50002750,SPB,薩普斯堡,Sarpsborg
50002751,SRU,沙里聯,Sarre Union
50002752,SSL,薩斯索羅,Sassuolo
50355627,SWU,薩斯索羅女足,Sassuolo Women
50002753,SMO,莫斯科土星,Saturn Moscow
50002754,SAR,沙特阿拉伯,Saudi Arabia
50002755,SA4,沙特阿拉伯男亞足,Saudi Arabia AM
50002756,SUO,沙特阿拉伯男奧足,Saudi Arabia Oly Men
50002757,SR2,沙特阿拉伯U20,Saudi Arabia U20
50002758,S22,沙特阿拉伯U22,Saudi Arabia U22
50002759,SA3,沙特阿拉伯U23,Saudi Arabia U23
50318833,SUW,沙特阿拉伯女足,Saudi Arabia Women
50316064,03B,沙特阿拉伯-巴林,Saudi Arabia-Bahrain
50002760,P53,沙特-中國,Saudi Arabia-China
50462386,G53,沙特阿拉伯-哥斯達黎加,Saudi Arabia-Costa Rica
50462387,G54,沙特阿拉伯-危地馬拉,Saudi Arabia-Guatemala
50002761,P66,沙特阿拉伯-伊拉克,Saudi Arabia-Iraq
3317,P74,沙特-約旦,Saudi Arabia-Jordan
50316065,04B,沙特阿拉伯-巴勒斯坦,Saudi Arabia-Palestine
50002762,P54,沙特阿拉伯-卡塔爾,Saudi Arabia-Qatar
50316063,P73,沙特阿拉伯-敘利亞,Saudi Arabia-Syria
3316,P73,沙特-敘利亞,Saudi Arabia-Syria
50316066,05B,沙特阿拉伯-泰國,Saudi Arabia-Thailand
50002763,P55,沙特-烏茲別克,Saudi Arabia-Uzbekistan
50326631,P96,沙特阿拉伯-越南,Saudi Arabia-Vietnam
50002764,SOL,索米爾,Saumur OL
50002765,SCA,斯卡伯勒,Scarborough
50002766,SCH,史浩克04,Schalke 04
50002767,F66,史浩克-薩克達,Schalke-Shakhtar
50002768,SCM,希爾蒂蓋姆,Schiltigheim
50297615,SMZ,舒賀特緬恩斯,Schott Mainz
50002769,SCO,蘇格蘭,Scotland
50002770,SCY,蘇格蘭U21,Scotland U21
50002771,SOW,蘇格蘭女足,Scotland Women
50329450,SO3,蘇格蘭女足U23,Scotland Women U23
50002772,SCU,斯肯索普,Scunthorpe
50544243,YSW,亞細亞高爾女足,Sdyushor SI-Asiagoal Women
50353883,SRG,西雅圖女王女足,Seattle Reign Women
50002773,SSD,西雅圖海灣者,Seattle Sounders
50002774,SED,色當,Sedan
50002775,SEG,施哥維安納,Segoviana
50379874,WSJ,世宗FC女足,Sejong FC Women
50334367,SGF,雪蘭莪,Selangor
50002776,SLE,薩隆熱,Selongey
50002777,SEN,塞內加爾,Senegal
50002778,SGO,塞內加爾男奧足,Senegal Oly Men
50002779,SN2,塞內加爾U20,Senegal U20
50271432,SEW,塞內加爾女足,Senegal Women
50320964,SG2,塞內加爾女足U20,Senegal Women U20
50002780,A85,塞內加爾-阿爾及利亞,Senegal-Algeria
50002781,A37,塞內加爾-安哥拉,Senegal-Angola
50002782,A38,塞內-布基納,Senegal-Burkina Faso
50002783,A87,塞內加爾-喀麥隆,Senegal-Cameroon
50315880,42A,塞內加爾-佛得角,Senegal-Cape Verde Islands
50002784,10A,塞內加爾-科特迪瓦,Senegal-Cote d'Ivoire
50559142,B05,塞內加爾-剛果民主共和國,Senegal-D R Congo
50002785,A86,塞內-埃及,Senegal-Egypt
50002786,A39,塞內加爾-加蓬,Senegal-Gabon
50002787,A40,塞內-畿內亞,Senegal-Guinea
50002788,A41,塞內-利比亞,Senegal-Libya
50002789,A42,塞內-馬里,Senegal-Mali
50315881,43A,塞內加爾-毛里塔尼亞,Senegal-Mauritania
50002790,A88,塞內-摩洛哥,Senegal-Morocco
50559140,B03,塞內加爾-莫桑比克,Senegal-Mozambique
50315879,41A,塞內加爾-納米比亞,Senegal-Namibia
50002791,11A,塞內加爾-尼日利亞,Senegal-Nigeria
50002792,12A,塞內加爾-南非,Senegal-South Africa
50559141,B04,塞內加爾-坦桑尼亞,Senegal-Tanzania
50002793,A89,塞內-突尼,Senegal-Tunisia
50002794,A43,塞內-贊比亞,Senegal-Zambia
50002795,SEI,FC城南,Seongnam FC
50379875,WSC,首爾城女足,Seoul City Women
50281602,SEL,首爾衣戀,Seoul E-Land
50002796,SPH,沙巴罕,Sepahan
50002797,SOS,施普斯,Sepsi OSK
50002798,SEM,塞爾維亞,Serbia
50002799,SE2,塞爾維亞U20,Serbia U20
50002800,SBY,塞爾維亞U21,Serbia U21
50282153,SRW,塞爾維亞女足,Serbia Women
50002801,STN,施坦尼斯,Sertanense
50002802,SRV,塞維特,Servette
50356303,SWV,塞維特女足,Servette Women
50311173,SES,塞斯度河,Sestao River
50002803,SEU,塞圖巴爾,Setubal
50002804,SEV,西維爾,Sevilla
50002805,SEB,西維爾B隊,Sevilla B
50356444,WSL,西維爾女足,Sevilla Women
50002806,SVJ,施禾奴,Sevojno
50002807,SCE,塞舌爾,Seychelles
50329503,SDW,塞舌爾女足,Seychelles Women
50002808,SAC,塞西奈,Seyssinet AC
50002809,BAA,沙比阿爾阿里,Shabab Al Ahli
50002810,SKH,沙哈霍德羅,Shahr Khodro
50002811,SHR,薩克達,Shakhtar Donetsk
50002812,SKR,卡拉簡迪,Shakhter Karagandy
50002813,SHS,薩克杜亞,Shakhtyor Soligorsk
50002814,SMR,沙姆洛克流浪,Shamrock Rovers
50002815,SHU,撣邦聯,Shan Utd
50002816,SSP,上海海港,Shanghai Port
50002817,SJA,FC沙迦,Sharjah FC
50002818,SHE,錫菲聯,Sheff Utd
50002819,SHW,錫周三,Sheff Wednesday
50002820,SHL,舒爾本,Shelbourne
50002821,SHF,舒列夫,Sheriff
50002822,SHI,清水心跳,Shimizu S-Pulse
50002823,SNK,辛歷克,Shinnik
50002824,SHK,舒拉克,Shirak
50002825,SKD,舒肯迪捷,Shkendija
50002826,SKI,舒古比,Shkupi
50002827,SNB,湘南比馬,Shonan Bellmare
50002828,SRT,索活特聯,Shortwood Utd
50002829,SHB,梳士貝利,Shrewsbury
50002830,SBK,施比尼克,Sibenik
50002831,SIB,施比亞,Sibir Novosibirsk
50002832,SIN,錫根,Siegen
50002833,SIE,錫耶納,Siena
50002834,SRR,塞拉利昂,Sierra Leone
50457689,2SL,塞拉利昂U20,Sierra Leone U20
50002835,SIG,奧洛慕克,Sigma Olomouc
50282529,SHC,始興市民,Siheung Citizen
50599729,SIK,施歷斯,Sileks
50002836,SBI,錫爾克堡,Silkeborg IF
50002837,SGP,新加坡,Singapore
50002838,SG4,新加坡男亞足,Singapore AM
50357041,SP2,新加坡U20,Singapore U20
50556401,2SG,新加坡U22,Singapore U22
50302154,SI3,新加坡U23,Singapore U23
50284857,SGW,新加坡女足,Singapore Women
50002839,SIS,新加坡明星隊,Singaporean All Stars
50288598,SIM,荷屬聖馬丁,Sint Maarten
50002840,STT,聖圖爾登,Sint Truiden
50545192,STS,辛特倫斯,Sintrense
50002841,SIO,錫永,Sion
50002842,SUS,天狼星,Sirius
50002843,SBJ,施洛奇伯拉治,Siroki Brijeg
50002844,SVP,施華斯堡,Sivasspor
50002845,SKB,史卡波維克,Skarbovik
50002846,SKP,史卡普,Skarp
50002847,SKE,史基特,Skeid
50002848,SKU,史簡達堡,Skenderbeu
50002849,SKO,史干圖,Skonto
50271181,SVD,斯高夫德AIK,Skovde AIK
50002850,SLW,施拉斯克,Slask Wroclaw
50002851,SLN,施拉雲,Slaven
375,NKS,斯拉雲,Slaven Belupo
50002852,SLA,布拉格斯拉維亞,Slavia Prague
50356300,PWR,布拉格斯拉維亞女足,Slavia Prague Women
50002853,SMA,施利馬,Sliema
50002854,SGR,施利高流浪,Sligo Rovers
50002855,SLH,史洛治,Slough Town
50002856,SVC,斯洛華高,Slovacko
50002857,SVK,斯洛伐克,Slovakia
50002858,SVB,斯洛伐克A隊,Slovakia A
50284407,SL2,斯洛伐克U20,Slovakia U20
50002859,SVY,斯洛伐克U21,Slovakia U21
50264495,SKW,斯洛伐克女足,Slovakia Women
50287541,47Y,斯洛伐克-新西蘭,Slovakia-New Zealand
50287540,46Y,斯洛伐克-突尼西亞,Slovakia-Tunisia
50002860,SLB,施洛雲,Slovan Bratislava
50002861,SLL,利巴域,Slovan Liberec
50002862,SLO,斯洛文尼亞,Slovenia
50002863,SLY,斯洛文尼亞U21,Slovenia U21
50282154,SVW,斯洛文尼亞女足,Slovenia Women
50002864,SOC,索察,Sochaux
50002865,SGD,桑恩達,Sogndal
50587196,SND,桑恩達女足,Sogndal Women
50540588,SST,薩拉托夫獵鷹,Sokol Saratov
50002866,SDM,索爾德阿美利加,Sol de America
50002867,SHM,索利赫爾摩爾,Solihull Moors
50331045,SOI,所羅門群島,Solomon Islands
50322272,SMI,索馬里,Somalia
50002868,SDK,桑德捷斯基,SonderjyskE
50002869,SOR,FC索倫托,Sorrento FC
50002870,SSK,索特拉體育會,Sotra SK
50002871,RSA,南非,South Africa
50002872,SFO,南非男奧足,South Africa Oly Men
50002873,SA2,南非U20,South Africa U20
50002874,SAW,南非女足,South Africa Women
50002875,A63,南非-阿爾及利亞,South Africa-Algeria
50002876,A66,南非-安哥拉,South Africa-Angola
50002877,19A,南非-貝寧,South Africa-Benin
50002878,A68,南非-布基納,South Africa-Burkina Faso
50002879,A67,南非-佛得角,South Africa-Cape Verde
50002880,A69,南非-剛果,South Africa-D R Congo
50315915,77A,南非-赤道畿內亞,South Africa-Equatorial Guinea
50002881,20A,南非-馬達加,South Africa-Madagascar
50002882,A62,南非-馬里,South Africa-Mali
50002883,A64,南非-摩洛哥,South Africa-Morocco
50002884,A60,南非-尼日利,South Africa-Nigeria
50559168,B31,南非-蘇丹,South Africa-Sudan
50002885,A65,南非-突尼,South Africa-Tunisia
50002886,A61,南非-贊比亞,South Africa-Zambia
50002887,W18,南美洲,South America
50002888,SCW,南岸狼隊,South Coast Wolves
50283460,SGG,南佐治亞風暴,South Georgia Tormenta
50476342,SHT,南霍巴特,South Hobart
50002889,SMB,南墨爾本,South Melbourne
50263208,SSF,FC南盾,South Shields FC
50002890,SSN,南蘇丹,South Sudan
50271425,SS2,南蘇丹U20,South Sudan U20
50329502,SSW,南蘇丹女足,South Sudan Women
50002891,SOU,修咸頓,Southampton
50002892,SOT,修安聯,Southend
50563262,SDR,南區奇兵,Southern Districts Raiders
50002893,SPT,南港,Southport
50002894,SPA,西班牙,Spain
50002895,SNO,西班牙男奧足,Spain Oly Men
50002896,ES2,西班牙U20,Spain U20
50002897,ESY,西班牙U21,Spain U21
50002898,SPW,西班牙女足,Spain Women
50240649,SW2,西班牙女足U20,Spain Women U20
50319603,SW3,西班牙女足U23,Spain Women U23
50002899,F14,西班牙-阿根廷,Spain-Argentina
50296621,L01,西班牙-澳洲,Spain-Australia
50002900,E47,西班牙-奧地利,Spain-Austria
50002901,F69,西班牙-白俄羅斯,Spain-Belarus
50002902,E46,西班牙-比利時,Spain-Belgium
50002903,F02,西班牙-巴西,Spain-Brazil
50354693,33U,西班牙-喀麥隆,Spain-Cameroon
50346720,13O,西班牙-加拿大,Spain-Canada
50002904,F27,西班牙-智利,Spain-Chile
50002905,W08,西班牙-哥倫比亞,Spain-Colombia
50002906,F32,西班牙-科特迪瓦,Spain-Cote d'Ivoire
50002907,E01,西班牙-克羅地亞,Spain-Croatia
50002908,F70,西班牙-捷克,Spain-Czechia
50002909,F68,西班牙-丹麥,Spain-Denmark
50002910,Y08,西班牙-厄瓜多爾,Spain-Ecuador
50002911,Y05,西班牙-埃及,Spain-Egypt
1395,F03,西班牙-英格蘭,Spain-England
50002912,F67,西班牙-英格蘭,Spain-England
1403,F11,西班牙-法國,Spain-France
50002913,F11,西班牙-法國,Spain-France
50290550,E62,西班牙-格魯吉亞,Spain-Georgia
50002914,F21,西班牙-德國,Spain-Germany
1413,F21,西班牙-德國,Spain-Germany
50002915,U42,西班牙-加納,Spain-Ghana
50002916,O16,西班牙-英國,Spain-Great Britain
50002917,U45,西班牙-希臘,Spain-Greece
50002918,Y27,西班牙-危地馬拉,Spain-Guatemala
50002919,F71,西班牙-冰島,Spain-Iceland
50290549,E61,西班牙-以色列,Spain-Israel
1397,F05,西班牙-意大利,Spain-Italy
50002920,F05,西班牙-意大利,Spain-Italy
50296622,L02,西班牙-牙買加,Spain-Jamaica
50002921,O17,西班牙-日本,Spain-Japan
50354692,32U,西班牙-北韓,Spain-Korea DPR
50002922,O18,西班牙-南韓,Spain-Korea Republic
50002923,O19,西班牙-墨西哥,Spain-Mexico
50002924,O20,西班牙-摩洛哥,Spain-Morocco
1396,F04,西班牙-荷蘭,Spain-Netherlands
50002925,F04,西班牙-荷蘭,Spain-Netherlands
50002926,Y01,西班牙-尼日利亞,Spain-Nigeria
